4488,4489,4487,7550
4691,4814,4686,8276
7794,7802,6084,7809
5770,6631,6073,7671
6681,7737,5772,9073
2838,8965,6608,10028
7801,8717,6474,9928
7752,7913,6690,10088
3445,6161,3436,6863
3709,3718,3716,7467
7269,7492,5908,8528
3493,3480,3481,7110
183,189,5527,8477
5214,8949,5086,10016
2719,9540,2591,10379
6934,6942,6207,8111
6159,8043,8036,8255
5990,7096,6539,8337
41,6576,5455,7577
82,80,86,6761
2440,2571,2443,10026
6559,6898,6007,8067
512,511,513,6747
6367,9290,7974,9292
6539,7091,5611,9600
5785,6755,6106,9158
4869,4997,4867,7027
10025,10667,8964,10948
3165,6184,3447,8009
4323,4479,4476,5815
825,1024,827,6230
2438,2566,2568,8962
4740,2863,2860,7888
942,941,944,6743
8669,9834,7379,9839
2076,1872,2074,9727
174,367,172,9109
5992,8677,7089,8825
5990,6529,5735,8434
1960,2117,1954,7428
6201,6585,5586,8584
938,747,741,5703
4614,4470,4466,7474
343,345,497,6285
5812,7554,6884,9347
8081,8087,6915,9382
4315,5869,4470,7137
5635,7395,6225,8691
6825,7945,6139,7946
6332,7182,5883,7188
6405,9465,8165,9466
7627,8963,8952,10664
9227,9793,8628,10577
1713,9002,1727,9732
5324,5454,5457,6986
2089,2219,2217,6174
759,9149,571,572
6499,7464,5673,7465
6382,7266,3348,8524
6456,8660,7383,8673
4725,7029,4855,9530
38,40,37,6986
7604,8924,6515,8925
2099,6561,2097,8862
4174,4173,3986,6393
6702,7765,5773,7767
5836,8130,6946,8180
1143,6414,1426,7320
1519,7525,1534,9660
2361,9712,2358,10471
3091,3071,3072,8764
4630,4635,4631,6005
5248,5378,5250,8974
3693,3695,3916,8019
4367,4368,4511,6465
6112,6954,6768,8131
2298,6927,2170,9398
7518,8683,6454,8685
6465,7406,4511,8700
3889,6372,3895,7996
5804,7197,6838,7951
5827,6942,6207,8119
1463,1171,1464,6659
4437,6855,6155,8021
6345,7339,7208,8612
8394,9640,9299,9641
6579,8546,5879,8549
1964,2118,1962,7549
5702,6200,716,6932
971,778,779,6737
7687,9016,6615,10671
5854,8310,6267,9582
6575,6576,5746,7576
2444,2575,2447,10029
7597,8910,5618,8913
5250,5120,5248,8974
3089,3109,3108,7755
8641,10641,9972,10859
5960,6103,5723,7394
5959,6463,5957,6467
3365,3364,3356,6818
1991,1992,1987,7407
3558,7983,3559,9686
6666,8273,5615,8288
3081,8746,7437,8774
4294,7879,4452,8378
5713,8482,6585,9759
5141,5269,5139,7772
2485,2610,2613,7884
8385,9633,5743,9635
6218,6962,5657,7260
5637,6107,5785,6337
5671,7283,6393,7284
3369,3367,3377,6381
3198,3216,3215,6512
284,6325,426,8447
6918,9388,8086,10296
1663,7661,1680,9521
75,5987,74,6524
7906,8766,6690,10211
1024,1034,827,6230
5258,5128,5256,8494
2625,2494,2497,7733
508,691,510,7248
6715,9458,8161,9459
164,6351,163,7249
9653,9666,8436,10436
7924,7927,6816,10214
5629,7765,6710,9103
5179,5180,5051,7051
184,6930,189,8477
567,568,396,9760
3890,3889,3891,7996
2624,2623,2752,7301
5596,7891,7890,10594
5710,8563,7298,9752
7943,7946,6139,10230
1926,7558,2103,8862
6570,7571,6307,8093
7898,10164,9216,10195
6494,7456,7442,9883
2914,3317,3296,5685
4800,4801,4672,7345
5697,5918,625,6000
6004,8357,7118,9075
93,87,94,6761
899,894,896,7021
1936,2106,1938,6504
6575,6578,5918,7576
6517,8049,7629,9357
3618,5695,3607,6379
5924,9310,7289,9384
7965,7985,6839,10210
81,319,86,6756
8747,9625,5976,9629
6173,7729,6883,8039
3586,3600,3583,6571
7263,7264,7254,8523
3615,3626,3623,5910
5018,6713,5017,10123
5804,6340,5888,6341
1552,1553,1536,8432
1685,6240,1667,8538
3768,3784,3783,6289
3783,3785,3978,6393
5645,9340,8266,10754
6386,8988,7646,9443
6635,6971,6047,10335
7603,7880,6354,9203
9085,10604,10098,10688
7868,9176,5604,9214
6038,8977,7812,9461
6524,7497,65,7498
5715,7326,5937,7676
6608,7632,6028,8967
6405,8163,6975,9464
4252,4416,4254,6361
3932,7467,3717,8784
3350,3361,3359,7568
546,6200,5845,6587
8208,8234,6243,10147
4306,4461,4303,7555
6154,8141,1838,8143
7901,7908,5796,9233
6629,6633,5779,7668
6229,6778,6119,9409
4024,3825,4022,8466
2837,4717,2838,10028
3002,3003,3371,6569
4406,5909,4409,6912
2619,2747,2616,9072
6091,6710,6089,6734
7364,8652,6441,10381
1705,6389,1706,6415
1748,1749,1740,6646
4384,4218,4212,6846
1820,1821,1819,7258
6018,6575,5746,6578
3022,3020,3021,9888
6110,6765,5786,6768
277,6019,292,8449
1205,6638,964,6657
7361,8648,6439,9818
5659,6778,5590,7843
2825,4706,4705,10388
3602,7148,6311,8397
8496,9709,7232,9711
5798,8400,6313,9240
1164,1166,1165,9008
6149,7977,7974,9291
4272,6384,4277,7270
6476,9862,7426,9867
7163,9041,10834,8435
2397,8169,2525,9470
6103,7407,5960,7840
5581,8029,8013,8031
4548,4555,4554,7258
8706,4177,4178,3998
8189,8193,2802,9274
1697,1712,1698,9002
7828,8657,6444,9829
6413,7020,5934,7321
4699,6673,4824,9922
6478,9144,7430,10139
5315,8103,5314,8104
7991,7993,5806,9308
8929,10014,10012,10661
1027,5991,1233,7168
6703,6705,6077,7073
2525,2524,2396,9470
1796,1784,1795,6925
6584,10390,9553,10391
6751,7763,6076,9586
7357,10781,9652,10887
3450,8747,6501,8749
5941,8953,7622,8954
5190,5318,5322,6203
2574,2573,2445,10249
6053,5760,9019,7274
1327,7523,1317,7526
1966,1968,1965,6102
8003,8267,5807,8865
4970,4840,4968,7607
7743,9082,6690,10091
6039,7647,5623,8984
4849,4979,4977,9531
6553,9604,8342,9605
3620,7924,3622,9247
5765,9345,8028,10266
5800,7483,6828,9231
6174,7035,6159,8255
6488,7446,5719,8632
8126,9168,6213,10153
7623,9771,9690,10622
6023,8585,7315,9759
4221,4391,4222,7198
4959,7082,6673,7724
5815,6891,6178,6893
4341,4163,4345,8348
2021,9292,8506,10239
317,318,469,5912
6527,7500,5611,8428
7967,8604,6923,9288
8302,8305,6268,8317
4248,4413,4410,7261
6004,8202,8201,8354
6053,6650,1202,7694
7072,7074,5919,8542
485,486,489,6336
5864,7104,6289,8346
6308,6929,5674,7144
6226,8162,6980,8173
7518,7757,6454,10101
2987,3007,2986,7746
3386,3665,3378,7256
2408,2407,2536,7975
6413,7321,6389,8220
10853,10861,7292,10999
6728,7814,6038,9140
5111,5241,5239,8330
6185,9066,7732,10089
6952,8417,8129,9424
6867,8012,6868,8020
6822,7939,2797,8189
7057,8286,8285,9773
501,505,502,7827
2655,2526,2527,6979
5713,8556,7323,9766
5798,7152,6313,8400
5624,7306,7305,10340
1799,6344,1793,7205
3155,3135,3136,6490
6626,9002,8535,9732
1123,1122,1390,8587
1878,1873,1877,8023
1517,1299,1308,7167
526,6351,362,7223
1002,7288,987,9658
6889,7493,6177,8054
10396,10726,10185,10899
6390,7281,7280,8543
1330,7019,1600,8240
4546,4401,4544,6189
5600,6269,5668,7073
3117,3098,3118,7456
7975,7976,5943,9293
1420,1744,1421,8541
5522,179,5521,6704
2962,2979,2978,6809
8767,8770,7451,9886
3841,3599,3848,5695
6313,8462,5798,9240
7545,8854,5603,9614
55,56,304,6547
3459,3450,3460,6501
1882,1881,1886,6874
953,6633,954,7668
6672,9049,7722,9322
7126,8367,7419,8712
716,6200,719,6202
6934,8102,5654,8105
9739,10857,10480,10998
10867,10870,6127,11004
6700,8311,8304,8314
6634,7324,6417,7676
882,7023,6246,7024
9958,10630,10626,10930
1851,6854,1858,7997
6191,6192,5585,9393
1233,7097,1037,7168
5386,7225,5384,9693
5004,5132,5131,7763
7434,8744,5972,8745
5780,6748,6099,7830
5747,8881,7583,9400
5914,6384,5908,7919
6437,9652,8636,10503
4071,4064,4066,5913
2190,2061,2062,7720
6159,8035,6879,9536
5708,9310,7994,9384
5020,6405,4891,7331
6013,6567,5744,6573
6440,10116,9113,10118
6018,8877,7712,9037
3728,3736,3734,6008
8038,9345,7425,10759
5015,7331,5012,8597
1810,1801,1802,7205
6211,6946,6941,9401
1679,7661,1662,9003
2327,6857,2324,8258
1091,7527,6542,8686
1464,1440,1439,7703
6663,9027,7705,10063
7920,8744,8739,9876
5767,9377,7732,10292
6859,8005,6158,8006
5699,6815,6136,6817
5125,6751,5253,7027
5320,5192,5197,7058
7352,7587,5717,9960
1450,1448,1447,6625
5225,5094,5097,7080
7987,9307,5678,10209
7612,9756,6597,10010
3642,3649,3648,7932
6332,7186,7182,9163
6909,8078,6186,10252
9052,9397,7723,10299
3959,3751,3753,7551
7561,8867,5708,10073
5752,8219,6240,8225
6113,7187,6770,9163
4087,4083,3882,6373
6906,10290,9376,10292
2761,9462,2637,9754
4303,4458,4300,8018
458,625,453,6000
8931,10432,7655,10943
9092,10100,9003,10694
4011,6199,4013,7145
4139,4141,4317,6876
7125,7458,5946,8366
480,7098,326,7099
1262,1263,1244,8138
4968,5095,5096,7607
5598,7108,6435,7445
5570,8456,7184,9162
5651,6198,6189,6572
9515,10363,9504,10373
1065,1071,1066,6543
5770,7378,6695,7670
4422,4420,4421,7234
9083,10277,10092,10403
3755,3745,3512,6288
6685,7742,2938,9076
1204,7695,6053,7696
2749,2750,2877,9070
7639,8973,8488,9720
6443,6748,5950,8656
6212,9808,9675,10774
6766,7860,6772,7861
5903,7243,7219,8509
2610,7884,6789,7885
7096,8338,5670,8837
2355,8254,6561,9535
2672,2677,2800,6261
5674,7143,6308,7144
4772,7808,2892,8731
5074,4946,4951,6544
858,862,1065,6543
7817,9140,6478,9144
2195,2323,2321,6857
2121,1976,1968,8167
900,7021,1124,8241
2246,2374,2245,7429
2254,8167,2253,8168
3474,3460,3462,8783
6204,8102,6935,8123
5783,6977,6466,7407
4267,5689,4088,6853
2257,2261,2389,8734
6337,6760,6106,7847
7137,8384,6304,9631
3292,3315,3314,7572
6048,6637,6636,8581
1994,6466,1978,8167
5869,6505,5673,7474
3522,7420,6298,8368
1109,6456,1357,7391
1285,8434,1272,1271
1270,6529,1284,8434
6597,8938,7612,10010
4196,4358,4370,7404
2789,7341,2788,8615
1885,6874,4591,8024
4109,3908,3912,6871
7606,9987,9352,9988
5029,8163,5025,9463
6720,6723,5776,7796
6804,7987,7912,9790
900,6202,899,7021
8956,8957,6605,10663
2839,2708,2711,7041
1651,1633,1650,6600
5876,7501,7163,8430
1013,830,1025,7097
6375,6376,5905,7259
7609,8933,7610,10434
3504,7127,3523,8368
6972,9746,9455,9747
1786,1782,2033,6926
6888,9193,2342,9194
7736,9070,5766,9868
7842,8458,5577,9158
6203,8197,5323,9488
1433,1745,1735,7660
6440,8649,7361,8996
6625,7658,6043,7660
4854,4726,4724,8968
3365,6818,3375,9248
6676,7727,6178,7735
464,639,641,5698
3692,3697,3691,10421
6229,6777,5788,6937
1411,1404,1403,8544
5821,8089,8087,9554
4599,4597,4451,8017
6598,6600,6030,7613
5231,5361,5359,7084
1513,7310,1527,8579
1177,1179,1178,7674
6356,7123,5894,7229
3587,6572,3829,7239
3663,7256,3665,9724
527,6271,703,8320
1495,1494,1506,7164
4011,3819,3816,7238
5042,6614,5171,8975
876,875,880,6455
5963,8848,8720,9864
6793,6794,6124,8565
5850,8273,7050,9550
1062,6111,1056,6765
3276,3277,3296,7236
3119,3100,3120,7463
2139,7400,6461,7839
3914,3909,3910,8380
10226,10641,8897,10747
6384,6889,5908,7269
6849,7262,6380,8522
5858,6277,6273,7045
6303,8751,7134,10422
4879,4751,4752,7783
5928,7882,6404,9199
8905,9981,7593,10453
7361,8648,5720,8995
2998,2997,2979,8772
9126,9450,8982,10130
5810,6166,6163,8035
8739,9876,6483,10828
624,6779,449,8179
6788,9192,5814,9196
5897,6835,5800,7257
6309,7144,5686,7238
4349,7129,4350,7130
9113,9114,6440,10118
7244,8236,5844,9526
8637,9031,5572,9797
9335,10267,10257,10600
6352,7227,5508,7249
84,7081,5987,8322
1378,1370,1690,6415
6175,6384,4278,9197
3318,3305,3319,6312
6299,8704,6300,8706
6136,6816,6815,7925
5055,5183,5184,7053
6349,8487,7220,10371
8839,9921,9033,10683
7625,9481,6993,10983
5820,6913,6190,9381
6976,8176,4906,10056
954,6633,956,7674
9990,9997,9995,10650
7747,8758,6685,9076
6588,8897,7591,8900
5784,6758,6104,7845
4042,5693,3838,6377
5458,5328,5457,7000
3274,5898,3255,7236
6381,7263,6371,8523
4319,4147,4144,6305
6839,7984,7965,10210
4259,4078,4261,6153
8612,9688,7339,10461
2820,4703,4700,10597
1244,6956,1231,8132
21,5446,5444,8105
6107,6762,5637,7846
35,6204,36,6986
1875,7269,1871,9727
4739,4867,4737,6266
5762,6408,6387,7312
8033,9943,9339,10262
6047,7312,6634,8582
6314,10835,8929,10994
6792,7885,2738,9201
7504,8877,7714,9042
4371,6464,4360,6467
6291,8205,7113,9494
4370,4359,4371,5959
3406,8753,3399,10423
5570,9507,8456,10369
4238,4053,4050,5692
2165,2160,2037,6928
5351,5481,5352,7189
6430,9786,8623,10456
5385,6101,5254,6751
4860,6613,4732,10005
7863,9480,9166,10150
6710,6712,5776,7779
5406,5407,5540,6734
5519,173,5517,7768
183,5523,182,8477
3856,5909,5695,6378
5888,7198,6344,7951
1166,1442,1165,9008
6539,6541,5996,7523
9713,10720,10716,10997
5791,9875,8743,9893
8363,8364,7122,8376
2714,2712,2842,6608
6145,6847,5644,7200
6112,6767,1291,7861
5588,7262,6849,8522
5643,6431,5886,8464
1113,8660,1117,9830
5961,7128,6469,7410
6385,7439,7135,8383
1402,1401,1410,6414
8895,10638,9873,10640
968,1207,966,6648
2793,6432,2664,7352
8870,9946,7562,9947
6143,6827,5643,6833
6292,8200,5782,9854
8198,10337,9429,10557
5908,6384,5914,6811
5972,8744,7437,8745
2610,2608,2738,7885
5187,5316,5188,9966
1941,6304,1937,7136
6820,7934,6137,9783
6139,7485,7484,7956
6055,6652,5761,6741
5996,7524,7166,8433
3791,3775,3776,6299
5557,6049,254,6642
7035,8256,8022,9536
5252,6352,5255,8494
2890,2762,2884,8568
7893,10188,9210,10731
1465,6632,1444,9008
6500,6509,5673,7476
5664,9543,7038,10380
7986,9304,9303,9791
